old exposure,new exposure,cost incr,cost decr,profit,net profit
79608.0,79607.67335099164,0.005946768769492212,0.01876496445356813,3948.5405982091847,3948.5158864759615
31860.0,0.12525784864996717,0.006110049155469677,1210.679301311123,0.013678157072576415,-1210.671733203206
57419.0,152770.8378272997,4386.188896058862,0.004483870627488483,14727.108766551688,10340.915386622199
15841.0,1.0773237582439925,0.007379549348576957,411.8422346172559,0.05860641244847319,-411.791007754156
64473.0,31583.33872982228,0.004453870966983535,1710.2680490971738,3344.6755714881792,1634.4030685200382
90936.0,90940.22168832818,0.13531995319067164,0.0052546845115307396,9094.022168832818,9093.881594195116
94781.0,94781.34964108524,0.025868522927491384,0.006130319692561539,13174.607600110849,13174.575601268229
87340.0,0.4140964547159661,0.0044001690755377425,4978.3562626578605,0.01859293081674688,-4978.342069896119
92327.0,0.26801116611758335,0.0037499188482989654,4800.990835202703,0.020449251974771612,-4800.9741358695765
73907.0,73906.72609888116,0.006133342240170292,0.021895212700611375,7531.0953894759905,7531.06736092105
12210.0,164597.314408642,8076.5322092732185,0.005187168811401969,27306.694460393708,19230.15706395168
40501.0,40498.605934235966,0.007483684854044656,0.040195105654666184,2016.8305755249512,2016.7828967344424
1458.0,0.11154127547455935,0.006521605969274886,56.863760135819064,0.009369467139862985,-56.86091227464848
35348.0,12006.364093007156,0.004457720611580849,1167.0874160084422,1050.556858138126,-116.53501559092774
45791.0,85756.91130141786,879.2555646888494,0.005164726757826015,8738.62926161448,7859.368532198872
